county,state,fips,cases,deaths,date,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,CBSA_NAME,STATE,FIPS Code,COUNTY
Wayne,New York,36117.0,3,0,03/22/2020,3.1,ug/m3 LC,13,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Wayne,New York,36117.0,3,0,03/22/2020,6.1,ug/m3 LC,25,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Wayne,New York,36117.0,3,0,03/22/2020,5.6,ug/m3 LC,23,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Westchester,New York,36119.0,1873,0,03/22/2020,4.9,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Westchester,New York,36119.0,1873,0,03/22/2020,4.5,ug/m3 LC,19,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Westchester,New York,36119.0,1873,0,03/22/2020,2.8,ug/m3 LC,12,WHITEFACE BASE,,New York,31,Essex
Westchester,New York,36119.0,1873,0,03/22/2020,5.0,ug/m3 LC,21,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,1873,0,03/22/2020,6.5,ug/m3 LC,27,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,1873,0,03/22/2020,3.1,ug/m3 LC,13,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,1873,0,03/22/2020,6.1,ug/m3 LC,25,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,1873,0,03/22/2020,5.6,ug/m3 LC,23,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Wyoming,New York,36121.0,2,0,03/22/2020,4.9,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Wyoming,New York,36121.0,2,0,03/22/2020,4.5,ug/m3 LC,19,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Wyoming,New York,36121.0,2,0,03/22/2020,2.8,ug/m3 LC,12,WHITEFACE BASE,,New York,31,Essex
Wyoming,New York,36121.0,2,0,03/22/2020,5.0,ug/m3 LC,21,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Wyoming,New York,36121.0,2,0,03/22/2020,6.5,ug/m3 LC,27,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Wyoming,New York,36121.0,2,0,03/22/2020,3.1,ug/m3 LC,13,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Wyoming,New York,36121.0,2,0,03/22/2020,6.1,ug/m3 LC,25,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Wyoming,New York,36121.0,2,0,03/22/2020,5.6,ug/m3 LC,23,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Albany,New York,36001.0,127,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Albany,New York,36001.0,127,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Albany,New York,36001.0,127,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Albany,New York,36001.0,127,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Albany,New York,36001.0,127,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Albany,New York,36001.0,127,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Albany,New York,36001.0,127,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Albany,New York,36001.0,127,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Allegany,New York,36003.0,2,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Allegany,New York,36003.0,2,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Allegany,New York,36003.0,2,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Allegany,New York,36003.0,2,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Allegany,New York,36003.0,2,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Allegany,New York,36003.0,2,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Allegany,New York,36003.0,2,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Allegany,New York,36003.0,2,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Broome,New York,36007.0,7,1,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Broome,New York,36007.0,7,1,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Broome,New York,36007.0,7,1,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Broome,New York,36007.0,7,1,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Broome,New York,36007.0,7,1,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Broome,New York,36007.0,7,1,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Broome,New York,36007.0,7,1,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Broome,New York,36007.0,7,1,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Cayuga,New York,36011.0,2,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Cayuga,New York,36011.0,2,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Cayuga,New York,36011.0,2,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Cayuga,New York,36011.0,2,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Cayuga,New York,36011.0,2,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Cayuga,New York,36011.0,2,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Cayuga,New York,36011.0,2,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Cayuga,New York,36011.0,2,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Chenango,New York,36017.0,3,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Chenango,New York,36017.0,3,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Chenango,New York,36017.0,3,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Chenango,New York,36017.0,3,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Chenango,New York,36017.0,3,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Chenango,New York,36017.0,3,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Chenango,New York,36017.0,3,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Chenango,New York,36017.0,3,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Clinton,New York,36019.0,6,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Clinton,New York,36019.0,6,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Clinton,New York,36019.0,6,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Clinton,New York,36019.0,6,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Clinton,New York,36019.0,6,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Clinton,New York,36019.0,6,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Clinton,New York,36019.0,6,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Clinton,New York,36019.0,6,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Columbia,New York,36021.0,10,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Columbia,New York,36021.0,10,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Columbia,New York,36021.0,10,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Columbia,New York,36021.0,10,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Columbia,New York,36021.0,10,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Columbia,New York,36021.0,10,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Columbia,New York,36021.0,10,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Columbia,New York,36021.0,10,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Cortland,New York,36023.0,2,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Cortland,New York,36023.0,2,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Cortland,New York,36023.0,2,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Cortland,New York,36023.0,2,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Cortland,New York,36023.0,2,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Cortland,New York,36023.0,2,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Cortland,New York,36023.0,2,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Cortland,New York,36023.0,2,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Delaware,New York,36025.0,3,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Delaware,New York,36025.0,3,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Delaware,New York,36025.0,3,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Delaware,New York,36025.0,3,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Delaware,New York,36025.0,3,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Delaware,New York,36025.0,3,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Delaware,New York,36025.0,3,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Delaware,New York,36025.0,3,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Dutchess,New York,36027.0,100,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Dutchess,New York,36027.0,100,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Dutchess,New York,36027.0,100,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Dutchess,New York,36027.0,100,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Dutchess,New York,36027.0,100,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Dutchess,New York,36027.0,100,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Dutchess,New York,36027.0,100,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Dutchess,New York,36027.0,100,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Erie,New York,36029.0,87,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Erie,New York,36029.0,87,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Erie,New York,36029.0,87,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Erie,New York,36029.0,87,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Erie,New York,36029.0,87,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Erie,New York,36029.0,87,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Erie,New York,36029.0,87,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Erie,New York,36029.0,87,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Essex,New York,36031.0,3,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Essex,New York,36031.0,3,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Essex,New York,36031.0,3,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Essex,New York,36031.0,3,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Essex,New York,36031.0,3,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Essex,New York,36031.0,3,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Essex,New York,36031.0,3,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Essex,New York,36031.0,3,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Fulton,New York,36035.0,1,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Fulton,New York,36035.0,1,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Fulton,New York,36035.0,1,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Fulton,New York,36035.0,1,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Fulton,New York,36035.0,1,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Fulton,New York,36035.0,1,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Fulton,New York,36035.0,1,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Fulton,New York,36035.0,1,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Genesee,New York,36037.0,1,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Genesee,New York,36037.0,1,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Genesee,New York,36037.0,1,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Genesee,New York,36037.0,1,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Genesee,New York,36037.0,1,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Genesee,New York,36037.0,1,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Genesee,New York,36037.0,1,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Genesee,New York,36037.0,1,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Greene,New York,36039.0,4,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Greene,New York,36039.0,4,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Greene,New York,36039.0,4,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Greene,New York,36039.0,4,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Greene,New York,36039.0,4,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Greene,New York,36039.0,4,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Greene,New York,36039.0,4,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Greene,New York,36039.0,4,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Hamilton,New York,36041.0,2,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Hamilton,New York,36041.0,2,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Hamilton,New York,36041.0,2,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Hamilton,New York,36041.0,2,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Hamilton,New York,36041.0,2,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Hamilton,New York,36041.0,2,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Hamilton,New York,36041.0,2,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Hamilton,New York,36041.0,2,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Herkimer,New York,36043.0,4,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Herkimer,New York,36043.0,4,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Herkimer,New York,36043.0,4,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Herkimer,New York,36043.0,4,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Herkimer,New York,36043.0,4,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Herkimer,New York,36043.0,4,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Herkimer,New York,36043.0,4,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Herkimer,New York,36043.0,4,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Jefferson,New York,36045.0,2,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Jefferson,New York,36045.0,2,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Jefferson,New York,36045.0,2,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Jefferson,New York,36045.0,2,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Jefferson,New York,36045.0,2,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Jefferson,New York,36045.0,2,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Jefferson,New York,36045.0,2,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Jefferson,New York,36045.0,2,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Livingston,New York,36051.0,3,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Livingston,New York,36051.0,3,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Livingston,New York,36051.0,3,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Livingston,New York,36051.0,3,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Livingston,New York,36051.0,3,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Livingston,New York,36051.0,3,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Livingston,New York,36051.0,3,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Livingston,New York,36051.0,3,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Madison,New York,36053.0,4,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Madison,New York,36053.0,4,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Madison,New York,36053.0,4,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Madison,New York,36053.0,4,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Madison,New York,36053.0,4,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Madison,New York,36053.0,4,0,03/23/2020,2.5,ug/m3 LC,10,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Madison,New York,36053.0,4,0,03/23/2020,2.7,ug/m3 LC,11,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Madison,New York,36053.0,4,0,03/23/2020,4.4,ug/m3 LC,18,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Monroe,New York,36055.0,76,0,03/23/2020,5.4,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Monroe,New York,36055.0,76,0,03/23/2020,4.1,ug/m3 LC,17,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Monroe,New York,36055.0,76,0,03/23/2020,1.8,ug/m3 LC,8,WHITEFACE BASE,,New York,31,Essex
Monroe,New York,36055.0,76,0,03/23/2020,4.5,ug/m3 LC,19,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Monroe,New York,36055.0,76,0,03/23/2020,6.1,ug/m3 LC,25,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
